#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20566.t1      -          PF00047_full         -                  0 1893.7 272.7   4.4e-14   54.8   1.7  56.2   7   6  44  56  56  56  56 -
anno1.g53200.t1      -          PF00047_full         -                  0 1507.0   0.0   5.5e-16   61.0   0.0  40.3   7   5  33  40  40  40  38 -
anno1.g43629.t1      -          PF00047_full         -              9e-09   37.5   0.1   0.00031   22.7   0.5   2.1   1   1   1   2   2   2   2 -
anno1.g60876.t1      -          PF00047_full         -            9.5e-09   37.4   0.0   1.7e-08   36.6   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g1288.t1       -          PF00047_full         -            9.6e-09   37.4   0.5   1.4e-08   36.9   0.5   1.3   1   1   0   1   1   1   1 -
anno1.g37687.t1      -          PF00047_full         -            9.8e-09   37.4   1.7   1.5e-08   36.8   1.7   1.3   1   0   0   1   1   1   1 -
anno1.g37689.t1      -          PF00047_full         -            9.8e-09   37.4   1.7   1.5e-08   36.8   1.7   1.3   1   0   0   1   1   1   1 -
anno1.g19413.t1      -          PF00047_full         -              1e-08   37.3   0.0   1.1e-08   37.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g45184.t1      -          PF00047_full         -              1e-08   37.3   0.0   2.3e-08   36.1   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g36285.t1      -          PF00047_full         -            1.2e-08   37.1   1.1   1.2e-08   37.1   1.1   2.3   1   1   2   3   3   1   1 -
anno1.g79747.t1      -          PF00047_full         -            1.2e-08   37.0   0.1   1.9e-08   36.4   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g61032.t1      -          PF00047_full         -            1.3e-08   37.0   0.0   1.7e-08   36.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g66942.t1      -          PF00047_full         -            1.3e-08   36.9   0.4   2.2e-08   36.2   0.4   1.3   1   0   0   1   1   1   1 -
anno1.g18858.t1      -          PF00047_full         -            1.3e-08   36.9   0.5   3.6e-08   35.5   0.5   1.8   1   0   0   1   1   1   1 -
anno1.g49501.t1      -          PF00047_full         -            1.7e-08   36.6   2.5   1.7e-08   36.6   2.5   1.9   2   0   0   2   2   1   1 -
anno1.g7259.t1       -          PF00047_full         -            1.7e-08   36.6   0.2   1.7e-08   36.6   0.2   2.3   3   0   0   3   3   1   1 -
anno1.g49499.t1      -          PF00047_full         -            1.9e-08   36.5   3.2   1.9e-08   36.5   3.2   1.9   2   0   0   2   2   1   1 -
anno1.g81674.t1      -          PF00047_full         -            1.9e-08   36.4   1.9     4e-08   35.4   1.9   1.4   1   1   0   1   1   1   1 -
anno1.g81677.t1      -          PF00047_full         -            1.9e-08   36.4   1.9     4e-08   35.4   1.9   1.4   1   1   0   1   1   1   1 -
anno1.g38354.t1      -          PF00047_full         -            2.4e-08   36.1   0.2   3.2e-08   35.7   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g7166.t1       -          PF00047_full         -            2.5e-08   36.0   2.7   8.1e-08   34.4   0.9   2.5   2   0   0   2   2   1   1 -
anno1.g7167.t1       -          PF00047_full         -            2.5e-08   36.0   2.7   8.1e-08   34.4   0.9   2.5   2   0   0   2   2   1   1 -
anno1.g68656.t1      -          PF00047_full         -            2.6e-08   36.0   0.0   7.4e-08   34.5   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g31943.t1      -          PF00047_full         -            2.7e-08   35.9   0.0   6.3e-08   34.7   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g19081.t1      -          PF00047_full         -            2.8e-08   35.9   0.0   1.4e-07   33.6   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g61194.t1      -          PF00047_full         -            2.9e-08   35.8   0.1   3.2e-08   35.7   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g59912.t1      -          PF00047_full         -            3.1e-08   35.7   0.7   7.5e-08   34.5   0.7   1.6   1   0   0   1   1   1   1 -
anno1.g3076.t1       -          PF00047_full         -            3.1e-08   35.7   0.9   3.1e-08   35.7   0.9   2.4   1   1   1   2   2   1   1 -
anno1.g59907.t1      -          PF00047_full         -            3.3e-08   35.7   1.3     8e-08   34.4   1.3   1.7   1   0   0   1   1   1   1 -
anno1.g58659.t1      -          PF00047_full         -            3.7e-08   35.5   0.2   0.00066   21.6   0.5   2.2   1   1   1   2   2   2   2 -
anno1.g29505.t1      -          PF00047_full         -              4e-08   35.4   0.0   1.2e-07   33.9   0.0   1.8   2   0   0   2   2   1   1 -
anno1.g70428.t1      -          PF00047_full         -              4e-08   35.4   5.0   3.6e-07   32.3   5.0   1.9   1   1   0   1   1   1   1 -
anno1.g46875.t1      -          PF00047_full         -            4.7e-08   35.1   0.4   7.3e-08   34.5   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g81960.t1      -          PF00047_full         -            4.9e-08   35.1   1.0   1.5e-06   30.3   0.0   2.5   1   1   1   2   2   2   1 -
anno1.g69803.t1      -          PF00047_full         -              5e-08   35.0   0.0   6.4e-08   34.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g69804.t1      -          PF00047_full         -              5e-08   35.0   0.0   6.4e-08   34.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g73749.t1      -          PF00047_full         -            5.1e-08   35.0   4.2   3.2e-07   32.4   4.2   1.9   1   1   0   1   1   1   1 -
anno1.g28122.t1      -          PF00047_full         -            5.6e-08   34.9   1.8   1.9e-07   33.2   0.6   2.3   2   0   0   2   2   1   1 -
anno1.g21685.t1      -          PF00047_full         -            5.7e-08   34.9   0.0   6.9e-08   34.6   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g28615.t1      -          PF00047_full         -            6.4e-08   34.7   0.7     7e-08   34.6   0.7   1.1   1   0   0   1   1   1   1 -
anno1.g38483.t1      -          PF00047_full         -            6.7e-08   34.6   0.7   6.4e-05   24.9   0.0   2.2   1   1   1   2   2   2   1 -
anno1.g34454.t1      -          PF00047_full         -              7e-08   34.6   0.5   1.1e-07   34.0   0.5   1.3   1   1   0   1   1   1   1 -
anno1.g55857.t1      -          PF00047_full         -            7.3e-08   34.5   0.4   1.4e-07   33.6   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g44023.t1      -          PF00047_full         -            7.8e-08   34.4   5.7   3.8e-07   32.2   5.7   1.9   1   1   0   1   1   1   1 -
anno1.g28917.t1      -          PF00047_full         -            7.8e-08   34.4   0.0   7.8e-08   34.4   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g19438.t2      -          PF00047_full         -            8.6e-08   34.3   0.2   1.4e-07   33.6   0.2   1.3   1   0   0   1   1   1   1 -
anno1.g29560.t1      -          PF00047_full         -            9.4e-08   34.2   0.0   1.1e-07   33.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g18520.t1      -          PF00047_full         -            9.4e-08   34.2   0.3   1.2e-07   33.8   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g55116.t1      -          PF00047_full         -              1e-07   34.0   0.0   2.3e-07   32.9   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g81961.t1      -          PF00047_full         -            1.1e-07   34.0   0.8   2.4e-06   29.6   0.1   2.4   1   1   1   2   2   2   1 -
anno1.g68658.t1      -          PF00047_full         -            1.1e-07   34.0   0.0   2.7e-07   32.7   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g76590.t1      -          PF00047_full         -            1.3e-07   33.7   0.7   8.2e-05   24.6   0.0   2.3   1   1   1   2   2   2   1 -
anno1.g31277.t1      -          PF00047_full         -            1.5e-07   33.5   0.0   2.2e-07   33.0   0.0   1.3   1   1   0   1   1   1   1 -
anno1.g76432.t1      -          PF00047_full         -            1.6e-07   33.4  14.3   4.7e-07   31.9   2.4   3.5   1   1   2   3   3   2   1 -
anno1.g67998.t1      -          PF00047_full         -            1.9e-07   33.2   0.8   1.9e-07   33.2   0.8   2.0   2   0   0   2   2   1   1 -
anno1.g14005.t1      -          PF00047_full         -            1.9e-07   33.1   4.5   2.7e-07   32.7   4.5   1.2   1   0   0   1   1   1   1 -
anno1.g40190.t1      -          PF00047_full         -            2.2e-07   33.0   2.4   7.8e-07   31.2   0.1   2.0   2   0   0   2   2   2   1 -
anno1.g70209.t1      -          PF00047_full         -            2.3e-07   32.9   0.2   4.4e-07   32.0   0.2   1.6   1   1   0   1   1   1   1 -
anno1.g73798.t1      -          PF00047_full         -            2.4e-07   32.9   1.1   5.3e-07   31.7   1.1   1.5   1   0   0   1   1   1   1 -
anno1.g31278.t1      -          PF00047_full         -            2.7e-07   32.7   0.0   4.1e-07   32.1   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g14006.t1      -          PF00047_full         -            2.7e-07   32.7   2.0   5.4e-07   31.7   2.0   1.4   1   0   0   1   1   1   1 -
anno1.g58704.t1      -          PF00047_full         -            3.2e-07   32.4   0.1   5.9e-07   31.6   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g80160.t1      -          PF00047_full         -              4e-07   32.1   0.0   9.8e-07   30.9   0.0   1.7   2   0   0   2   2   1   1 -
anno1.g43149.t1      -          PF00047_full         -            4.1e-07   32.1   4.4   1.8e-06   29.9   4.0   2.3   1   1   0   1   1   1   1 -
anno1.g21427.t1      -          PF00047_full         -            4.8e-07   31.8   0.1   7.9e-07   31.1   0.1   1.3   1   1   0   1   1   1   1 -
anno1.g26856.t1      -          PF00047_full         -            5.2e-07   31.7   0.0   1.1e-06   30.6   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g36278.t1      -          PF00047_full         -            5.5e-07   31.7   0.5   5.5e-07   31.7   0.5   2.4   1   1   1   2   2   1   1 -
anno1.g77091.t1      -          PF00047_full         -            5.6e-07   31.6   0.0     7e-07   31.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g37781.t1      -          PF00047_full         -            5.7e-07   31.6   0.1   1.1e-06   30.7   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g13229.t1      -          PF00047_full         -            5.8e-07   31.6   0.1   4.6e-06   28.7   0.0   1.9   1   1   1   2   2   2   1 -
anno1.g52334.t1      -          PF00047_full         -            5.8e-07   31.6   0.1   4.6e-06   28.7   0.0   1.9   1   1   1   2   2   2   1 -
anno1.g34284.t1      -          PF00047_full         -              6e-07   31.5   1.8     2e-06   29.8   0.2   2.0   2   0   0   2   2   1   1 -
anno1.g34285.t1      -          PF00047_full         -              6e-07   31.5   1.8     2e-06   29.8   0.2   2.0   2   0   0   2   2   1   1 -
anno1.g24035.t1      -          PF00047_full         -            6.2e-07   31.5   1.0   1.5e-06   30.2   1.0   1.7   1   1   0   1   1   1   1 -
anno1.g56227.t1      -          PF00047_full         -            6.7e-07   31.4   0.0   1.1e-06   30.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g8738.t1       -          PF00047_full         -            6.7e-07   31.4   1.4   5.6e-06   28.4   0.0   2.1   1   1   1   2   2   2   1 -
anno1.g56274.t1      -          PF00047_full         -            1.2e-06   30.5   4.3   1.6e-06   30.2   0.3   2.6   3   0   0   3   3   1   1 -
anno1.g56275.t1      -          PF00047_full         -            1.2e-06   30.5   4.3   1.6e-06   30.2   0.3   2.6   3   0   0   3   3   1   1 -
anno1.g78381.t1      -          PF00047_full         -            1.6e-06   30.1   3.7   3.5e-06   29.0   3.7   1.6   1   1   0   1   1   1   1 -
anno1.g71375.t1      -          PF00047_full         -            1.7e-06   30.1   0.0   8.1e-05   24.6   0.1   2.1   2   0   0   2   2   2   1 -
anno1.g27446.t1      -          PF00047_full         -            1.7e-06   30.0   0.1   2.2e-06   29.7   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g37784.t1      -          PF00047_full         -            2.4e-06   29.6   0.0   4.1e-06   28.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g46458.t1      -          PF00047_full         -            2.5e-06   29.5   0.1   4.2e-06   28.8   0.1   1.4   1   1   0   1   1   1   1 -
anno1.g49819.t1      -          PF00047_full         -            2.6e-06   29.5   0.7     4e-06   28.9   0.4   1.5   1   1   0   1   1   1   1 -
anno1.g10761.t1      -          PF00047_full         -            2.8e-06   29.3   0.0     0.064   15.2   0.0   2.3   2   1   0   2   2   2   2 -
anno1.g13534.t1      -          PF00047_full         -            2.9e-06   29.3   0.4   4.8e-06   28.6   0.0   1.6   2   0   0   2   2   1   1 -
anno1.g40195.t1      -          PF00047_full         -              3e-06   29.3   0.1   4.3e-06   28.7   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g2307.t1       -          PF00047_full         -            3.2e-06   29.2   0.3   7.3e-06   28.0   0.3   1.6   1   0   0   1   1   1   1 -
anno1.g53146.t1      -          PF00047_full         -            3.9e-06   28.9   1.8   6.5e-06   28.2   1.8   1.5   1   1   0   1   1   1   1 -
anno1.g18687.t1      -          PF00047_full         -              4e-06   28.8   0.1   1.3e-05   27.2   0.1   1.8   1   0   0   1   1   1   1 -
anno1.g79295.t1      -          PF00047_full         -            5.1e-06   28.5   7.0     0.001   21.0   0.2   2.5   1   1   1   2   2   2   1 -
anno1.g30514.t1      -          PF00047_full         -            5.7e-06   28.4   2.0   1.1e-05   27.4   0.6   2.1   2   1   1   3   3   1   1 -
anno1.g64058.t1      -          PF00047_full         -            6.1e-06   28.3   0.8   9.3e-06   27.7   0.8   1.3   1   1   0   1   1   1   1 -
anno1.g71671.t1      -          PF00047_full         -            6.7e-06   28.1   0.0   9.9e-06   27.6   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g33461.t1      -          PF00047_full         -            6.8e-06   28.1   0.9   1.7e-05   26.8   0.5   1.7   1   1   1   2   2   1   1 -
anno1.g74724.t1      -          PF00047_full         -            7.9e-06   27.9   0.2   1.2e-05   27.3   0.1   1.3   1   1   0   1   1   1   1 -
anno1.g56234.t1      -          PF00047_full         -            8.3e-06   27.8   0.0   1.2e-05   27.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g63183.t1      -          PF00047_full         -            8.6e-06   27.8   0.1   8.6e-06   27.8   0.1   2.7   2   1   1   3   3   1   1 -
anno1.g14616.t1      -          PF00047_full         -            8.8e-06   27.7   0.6      0.13   14.2   0.0   3.2   1   1   2   3   3   2   1 -
anno1.g43732.t1      -          PF00047_full         -            9.9e-06   27.6   0.0   1.2e-05   27.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g69913.t1      -          PF00047_full         -              1e-05   27.5   0.3   1.3e-05   27.2   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g44284.t1      -          PF00047_full         -            1.1e-05   27.4   0.0   1.7e-05   26.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g33842.t1      -          PF00047_full         -            1.2e-05   27.3   2.5   2.9e-05   26.1   2.5   1.5   1   1   0   1   1   1   1 -
anno1.g27205.t1      -          PF00047_full         -            1.3e-05   27.2   4.2   1.3e-05   27.1   3.2   1.5   1   1   0   1   1   1   1 -
anno1.g22600.t1      -          PF00047_full         -            1.4e-05   27.1   0.0   2.3e-05   26.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g30720.t1      -          PF00047_full         -            1.6e-05   26.9   0.0   1.8e-05   26.7   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g28524.t1      -          PF00047_full         -            1.7e-05   26.8   9.7    0.0063   18.4   0.5   3.4   2   1   1   3   3   2   2 -
anno1.g71376.t1      -          PF00047_full         -            1.8e-05   26.7   0.0   0.00094   21.1   0.0   2.2   2   0   0   2   2   2   1 -
anno1.g20524.t1      -          PF00047_full         -            2.1e-05   26.5   0.2   6.4e-05   24.9   0.0   1.7   1   1   1   2   2   1   1 -
anno1.g37787.t1      -          PF00047_full         -            2.3e-05   26.4   0.1   3.8e-05   25.7   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g50030.t1      -          PF00047_full         -            2.4e-05   26.3   2.4   3.7e-05   25.7   1.0   1.8   2   0   0   2   2   1   1 -
anno1.g57612.t1      -          PF00047_full         -            2.4e-05   26.3   2.4       0.3   12.9   0.0   2.9   2   1   1   3   3   2   2 -
anno1.g66722.t1      -          PF00047_full         -            2.5e-05   26.2   0.4   7.4e-05   24.7   0.2   2.0   1   1   1   2   2   1   1 -
anno1.g11137.t1      -          PF00047_full         -            3.6e-05   25.7   0.0   4.8e-05   25.3   0.0   1.3   1   1   0   1   1   1   1 -
anno1.g11217.t1      -          PF00047_full         -            3.8e-05   25.7   0.6   6.2e-05   25.0   0.5   1.4   1   1   0   1   1   1   1 -
anno1.g30721.t1      -          PF00047_full         -              4e-05   25.6   0.2   6.1e-05   25.0   0.2   1.3   1   1   0   1   1   1   1 -
anno1.g41156.t1      -          PF00047_full         -            4.4e-05   25.5   0.1    0.0001   24.3   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g53147.t1      -          PF00047_full         -            4.8e-05   25.3   0.3   0.00024   23.0   0.3   2.2   2   1   0   2   2   1   1 -
anno1.g81583.t1      -          PF00047_full         -            6.7e-05   24.9   0.0   7.9e-05   24.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g11218.t1      -          PF00047_full         -            7.2e-05   24.8   0.6   0.00013   23.9   0.6   1.5   1   1   0   1   1   1   1 -
anno1.g14527.t1      -          PF00047_full         -            7.3e-05   24.7   0.2   0.00017   23.5   0.2   1.6   1   0   0   1   1   1   1 -
anno1.g65264.t1      -          PF00047_full         -            7.5e-05   24.7   0.1   0.00012   24.0   0.1   1.4   1   1   0   1   1   1   1 -
anno1.g72883.t1      -          PF00047_full         -            7.7e-05   24.7   0.0   0.00013   24.0   0.0   1.3   1   1   0   1   1   1   1 -
anno1.g76994.t1      -          PF00047_full         -            8.5e-05   24.5   0.3   0.00037   22.5   0.1   1.9   2   0   0   2   2   1   1 -
anno1.g9058.t1       -          PF00047_full         -            8.5e-05   24.5   0.0   9.3e-05   24.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g85164.t1      -          PF00047_full         -            9.7e-05   24.3   0.5   0.00014   23.8   0.5   1.3   1   0   0   1   1   1   1 -
anno1.g79357.t1      -          PF00047_full         -            0.00012   24.1   7.7    0.0028   19.6   0.3   2.9   1   1   1   2   2   2   1 -
anno1.g40706.t1      -          PF00047_full         -            0.00013   23.9   0.1    0.0038   19.2   0.1   2.1   1   1   0   1   1   1   1 -
anno1.g56225.t1      -          PF00047_full         -            0.00017   23.6   0.1   0.00028   22.9   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g78860.t1      -          PF00047_full         -            0.00022   23.2   1.9       2.9    9.7   0.1   3.0   2   1   1   3   3   3   0 -
anno1.g24492.t1      -          PF00047_full         -            0.00022   23.2   0.0   0.00036   22.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g24493.t1      -          PF00047_full         -            0.00022   23.2   0.0   0.00036   22.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g16147.t1      -          PF00047_full         -            0.00023   23.1  13.7   0.00041   22.3   1.6   3.0   2   1   1   3   3   3   1 -
anno1.g70679.t1      -          PF00047_full         -            0.00029   22.8   0.5   0.00082   21.3   0.3   1.8   2   0   0   2   2   1   1 -
anno1.g70680.t1      -          PF00047_full         -            0.00029   22.8   0.5   0.00082   21.3   0.3   1.8   2   0   0   2   2   1   1 -
anno1.g75504.t1      -          PF00047_full         -            0.00029   22.8   0.2   0.00035   22.5   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g66671.t1      -          PF00047_full         -            0.00031   22.7   0.3   0.00037   22.4   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g74561.t1      -          PF00047_full         -            0.00032   22.7   1.2   0.00038   22.4   1.2   1.2   1   0   0   1   1   1   1 -
anno1.g50031.t1      -          PF00047_full         -            0.00032   22.6   0.4    0.0004   22.3   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g15994.t1      -          PF00047_full         -            0.00033   22.6   1.1   0.00079   21.4   1.1   1.6   1   1   0   1   1   1   1 -
anno1.g81936.t1      -          PF00047_full         -            0.00036   22.5   0.4   0.00039   22.4   0.4   1.2   1   0   0   1   1   1   1 -
anno1.g85163.t1      -          PF00047_full         -            0.00048   22.1   4.1    0.0029   19.5   0.6   2.7   1   1   1   2   2   2   1 -
anno1.g34797.t1      -          PF00047_full         -            0.00053   22.0   1.3    0.0006   21.8   1.3   1.1   1   0   0   1   1   1   1 -
anno1.g83422.t1      -          PF00047_full         -            0.00061   21.8   0.0   0.00093   21.1   0.0   1.3   1   1   0   1   1   1   1 -
anno1.g2910.t1       -          PF00047_full         -             0.0007   21.5   0.5    0.0012   20.7   0.5   1.3   1   0   0   1   1   1   1 -
anno1.g72882.t1      -          PF00047_full         -            0.00072   21.5   0.0   0.00072   21.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g73158.t1      -          PF00047_full         -            0.00086   21.2   0.4    0.0016   20.4   0.4   1.4   1   0   0   1   1   1   1 -
anno1.g82790.t1      -          PF00047_full         -             0.0012   20.7   0.6    0.0017   20.3   0.1   1.5   2   0   0   2   2   1   1 -
anno1.g72264.t1      -          PF00047_full         -             0.0015   20.4   0.1    0.0025   19.7   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g19285.t1      -          PF00047_full         -             0.0016   20.4   0.0    0.0026   19.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g27554.t1      -          PF00047_full         -             0.0023   19.9   0.0    0.0047   18.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g8134.t1       -          PF00047_full         -             0.0026   19.7   2.1      0.25   13.2   0.0   2.9   2   1   1   3   3   2   1 -
anno1.g45530.t1      -          PF00047_full         -             0.0027   19.6   0.0       2.8    9.8   0.0   2.5   2   1   0   2   2   2   0 -
anno1.g38499.t1      -          PF00047_full         -             0.0029   19.5   0.8       3.6    9.4   0.2   2.2   2   0   0   2   2   2   0 -
anno1.g66670.t1      -          PF00047_full         -             0.0029   19.5   0.0    0.0029   19.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g83093.t1      -          PF00047_full         -             0.0031   19.4   0.6    0.0031   19.4   0.6   1.8   2   0   0   2   2   1   1 -
anno1.g25301.t1      -          PF00047_full         -             0.0031   19.4   0.1    0.0043   19.0   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g83366.t1      -          PF00047_full         -             0.0033   19.4   0.1    0.0037   19.2   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g78101.t1      -          PF00047_full         -             0.0036   19.2   0.8    0.0036   19.2   0.8   2.0   2   1   0   2   2   1   1 -
anno1.g68853.t1      -          PF00047_full         -             0.0039   19.1   0.0    0.0081   18.1   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g5501.t1       -          PF00047_full         -             0.0044   18.9   0.2    0.0058   18.6   0.2   1.1   1   0   0   1   1   1   1 -
anno1.g83081.t1      -          PF00047_full         -             0.0045   18.9   1.1      0.18   13.7   0.3   2.7   2   1   1   3   3   2   1 -
anno1.g47570.t1      -          PF00047_full         -             0.0048   18.8   0.0    0.0076   18.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g79746.t1      -          PF00047_full         -             0.0061   18.5   1.3     0.017   17.1   1.3   1.7   1   0   0   1   1   1   1 -
anno1.g71797.t1      -          PF00047_full         -             0.0072   18.2   0.5    0.0072   18.2   0.5   1.9   2   0   0   2   2   1   1 -
anno1.g71798.t1      -          PF00047_full         -             0.0072   18.2   0.5    0.0072   18.2   0.5   1.9   2   0   0   2   2   1   1 -
anno1.g45608.t1      -          PF00047_full         -             0.0074   18.2   3.3     0.013   17.4   3.3   1.4   1   1   0   1   1   1   1 -
anno1.g64366.t1      -          PF00047_full         -             0.0075   18.2   0.0     0.011   17.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g5502.t1       -          PF00047_full         -             0.0077   18.1   0.5    0.0099   17.8   0.5   1.1   1   0   0   1   1   1   1 -
anno1.g83500.t1      -          PF00047_full         -             0.0081   18.1   0.2    0.0097   17.8   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g58550.t1      -          PF00047_full         -             0.0087   18.0   0.6     0.012   17.5   0.6   1.2   1   0   0   1   1   1   1 -
anno1.g57279.t2      -          PF00047_full         -             0.0098   17.8   0.0     0.013   17.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g40447.t1      -          PF00047_full         -              0.011   17.7   0.0     0.018   16.9   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g36790.t1      -          PF00047_full         -              0.011   17.7   0.0     0.011   17.6   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g70659.t1      -          PF00047_full         -              0.013   17.4   0.1     0.022   16.7   0.1   1.2   1   0   0   1   1   1   0 -
anno1.g7824.t1       -          PF00047_full         -              0.014   17.3   0.1     0.024   16.5   0.0   1.3   1   1   0   1   1   1   0 -
anno1.g10837.t1      -          PF00047_full         -              0.015   17.2   0.4      0.17   13.7   0.2   2.0   2   0   0   2   2   2   0 -
anno1.g10839.t1      -          PF00047_full         -              0.015   17.2   0.4      0.16   13.8   0.2   2.0   2   0   0   2   2   1   0 -
anno1.g77869.t1      -          PF00047_full         -              0.018   16.9   0.8     0.024   16.6   0.8   1.2   1   0   0   1   1   1   0 -
anno1.g41732.t1      -          PF00047_full         -              0.019   16.9   0.3     0.028   16.3   0.3   1.3   1   0   0   1   1   1   0 -
anno1.g29758.t1      -          PF00047_full         -               0.02   16.8   0.1     0.023   16.6   0.1   1.3   1   1   0   1   1   1   0 -
anno1.g12625.t1      -          PF00047_full         -               0.02   16.8   0.1     0.023   16.6   0.1   1.2   1   0   0   1   1   1   0 -
anno1.g1382.t1       -          PF00047_full         -              0.022   16.7   0.1     0.029   16.3   0.1   1.2   1   0   0   1   1   1   0 -
anno1.g38265.t1      -          PF00047_full         -              0.024   16.6   0.1     0.046   15.6   0.0   1.4   1   1   0   1   1   1   0 -
anno1.g53127.t1      -          PF00047_full         -              0.025   16.5   0.0     0.034   16.1   0.0   1.4   1   1   0   1   1   1   0 -
anno1.g83501.t1      -          PF00047_full         -              0.028   16.3   0.0     0.032   16.1   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g53128.t1      -          PF00047_full         -              0.028   16.3   0.1     0.052   15.4   0.1   1.6   1   1   0   1   1   1   0 -
anno1.g57958.t1      -          PF00047_full         -              0.028   16.3   0.1     0.052   15.4   0.1   1.6   1   1   0   1   1   1   0 -
anno1.g80699.t1      -          PF00047_full         -              0.032   16.1   0.0     0.068   15.1   0.0   1.6   1   0   0   1   1   1   0 -
anno1.g4076.t1       -          PF00047_full         -              0.032   16.1   0.4     0.079   14.8   0.3   1.7   2   0   0   2   2   1   0 -
anno1.g66309.t1      -          PF00047_full         -              0.034   16.0   0.2     0.089   14.7   0.0   1.9   2   0   0   2   2   1   0 -
anno1.g83499.t1      -          PF00047_full         -              0.039   15.9   0.1     0.058   15.3   0.1   1.3   1   0   0   1   1   1   0 -
anno1.g81532.t1      -          PF00047_full         -              0.043   15.7   0.9     0.083   14.8   0.0   1.9   3   0   0   3   3   1   0 -
anno1.g54433.t1      -          PF00047_full         -              0.044   15.7   1.1     0.059   15.3   1.1   1.1   1   0   0   1   1   1   0 -
anno1.g73897.t1      -          PF00047_full         -              0.047   15.6   0.0     0.073   15.0   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g15195.t1      -          PF00047_full         -              0.049   15.5   1.1      0.75   11.7   1.1   2.0   1   1   0   1   1   1   0 -
anno1.g48456.t1      -          PF00047_full         -              0.051   15.5   0.7     0.089   14.7   0.3   1.6   1   1   0   1   1   1   0 -
anno1.g80941.t1      -          PF00047_full         -              0.054   15.4   0.0     0.081   14.8   0.0   1.4   1   0   0   1   1   1   0 -
