#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_seed         -                  0 2149.1 211.3     9e-15   57.3   0.2  57.2  56   1   0  56  56  56  56 -
g53200.t1            -          PF13927_seed         -                  0 1832.0   9.3   6.3e-16   61.0   0.0  40.9  41   0   0  41  41  40  39 -
g40190.t1            -          PF13927_seed         -            1.1e-11   47.4   3.6   2.5e-09   39.8   0.1   2.4   2   0   0   2   2   2   1 -
g80175.t1            -          PF13927_seed         -            1.3e-11   47.2   0.0   2.5e-11   46.3   0.0   1.5   1   0   0   1   1   1   1 -
g80174.t1            -          PF13927_seed         -            1.4e-11   47.1   0.0   2.6e-11   46.2   0.0   1.5   1   0   0   1   1   1   1 -
g469.t1              -          PF13927_seed         -            1.4e-11   47.1   0.0   2.8e-11   46.1   0.0   1.5   1   0   0   1   1   1   1 -
g46372.t1            -          PF13927_seed         -            1.4e-11   47.1   0.0     4e-11   45.6   0.0   1.8   1   0   0   1   1   1   1 -
g78255.t1            -          PF13927_seed         -            1.5e-11   47.0   0.1   1.9e-11   46.6   0.1   1.1   1   0   0   1   1   1   1 -
g64832.t1            -          PF13927_seed         -            1.5e-11   47.0   0.1   5.5e-11   45.2   0.1   2.1   1   0   0   1   1   1   1 -
g40440.t1            -          PF13927_seed         -            1.6e-11   46.9   1.0     2e-11   46.5   1.0   1.1   1   0   0   1   1   1   1 -
g64832.t2            -          PF13927_seed         -            1.6e-11   46.9   0.1   5.8e-11   45.1   0.1   2.1   1   0   0   1   1   1   1 -
g16081.t1            -          PF13927_seed         -            1.8e-11   46.7   6.2   0.00016   24.4   0.2   4.2   3   1   0   3   3   3   1 -
g60234.t1            -          PF13927_seed         -            1.8e-11   46.7   0.8   0.00022   24.0   0.0   2.4   2   0   0   2   2   2   2 -
g22605.t1            -          PF13927_seed         -            1.8e-11   46.7   0.3   9.5e-11   44.4   0.0   2.4   2   0   0   2   2   1   1 -
g33291.t1            -          PF13927_seed         -            2.3e-11   46.4   0.1   5.5e-11   45.2   0.1   1.7   1   0   0   1   1   1   1 -
g36278.t1            -          PF13927_seed         -            2.5e-11   46.2   1.2   8.3e-10   41.4   0.3   2.5   2   1   0   2   2   2   1 -
g42563.t1            -          PF13927_seed         -            2.6e-11   46.2   0.5   1.3e-10   44.0   0.0   2.5   2   0   0   2   2   1   1 -
g44023.t1            -          PF13927_seed         -            2.7e-11   46.2   0.6   4.7e-11   45.4   0.2   1.6   2   0   0   2   2   1   1 -
g45716.t1            -          PF13927_seed         -            2.8e-11   46.1   0.0   5.3e-11   45.2   0.0   1.5   1   0   0   1   1   1   1 -
g56234.t1            -          PF13927_seed         -            2.9e-11   46.1   0.3   4.1e-11   45.6   0.0   1.4   2   0   0   2   2   1   1 -
g47128.t2            -          PF13927_seed         -              3e-11   46.0   0.0   1.2e-10   44.1   0.0   2.1   1   0   0   1   1   1   1 -
g6786.t1             -          PF13927_seed         -            3.1e-11   46.0   0.6     1e-10   44.3   0.1   2.3   2   0   0   2   2   1   1 -
g29560.t1            -          PF13927_seed         -            3.1e-11   46.0   0.1   5.9e-11   45.1   0.1   1.5   1   0   0   1   1   1   1 -
g61292.t1            -          PF13927_seed         -            3.1e-11   45.9   0.0   7.2e-11   44.8   0.0   1.5   1   0   0   1   1   1   1 -
g61296.t1            -          PF13927_seed         -            3.1e-11   45.9   0.0   7.2e-11   44.8   0.0   1.5   1   0   0   1   1   1   1 -
g47128.t1            -          PF13927_seed         -            3.4e-11   45.8   0.0   1.3e-10   44.0   0.0   2.1   1   0   0   1   1   1   1 -
g19081.t1            -          PF13927_seed         -            3.5e-11   45.8   0.0   9.7e-11   44.4   0.0   1.8   2   0   0   2   2   1   1 -
g32761.t1            -          PF13927_seed         -            3.8e-11   45.7   0.1   1.5e-10   43.8   0.1   2.0   1   0   0   1   1   1   1 -
g81960.t1            -          PF13927_seed         -            3.9e-11   45.6   0.9   1.9e-06   30.6   0.0   2.6   2   1   0   2   2   2   2 -
g8738.t1             -          PF13927_seed         -            4.2e-11   45.5   0.4     2e-09   40.2   0.0   2.3   1   1   0   2   2   2   1 -
g66200.t1            -          PF13927_seed         -            4.9e-11   45.3   0.0   5.1e-10   42.1   0.0   3.0   1   0   0   1   1   1   1 -
g66200.t2            -          PF13927_seed         -            5.8e-11   45.1   0.0   5.4e-10   42.0   0.0   2.9   1   0   0   1   1   1   1 -
g19413.t1            -          PF13927_seed         -            5.8e-11   45.1   0.1   8.6e-11   44.5   0.1   1.2   1   0   0   1   1   1   1 -
g77614.t1            -          PF13927_seed         -            6.4e-11   45.0   0.0   1.2e-10   44.1   0.0   1.5   1   0   0   1   1   1   1 -
g22753.t2            -          PF13927_seed         -            6.6e-11   44.9   0.0   3.1e-10   42.8   0.0   2.2   1   0   0   1   1   1   1 -
g24035.t1            -          PF13927_seed         -            6.6e-11   44.9   1.4   1.4e-10   43.8   0.5   1.9   2   1   0   2   2   1   1 -
g56769.t1            -          PF13927_seed         -            6.8e-11   44.9   0.1   1.4e-10   43.8   0.1   1.6   1   0   0   1   1   1   1 -
g38356.t1            -          PF13927_seed         -            7.1e-11   44.8   0.0   1.3e-10   44.0   0.0   1.4   1   0   0   1   1   1   1 -
g3076.t1             -          PF13927_seed         -            7.1e-11   44.8   3.5   4.2e-10   42.3   0.0   2.7   2   1   1   3   3   1   1 -
g83001.t1            -          PF13927_seed         -            7.2e-11   44.8   0.1   4.4e-10   42.3   0.0   2.5   3   0   0   3   3   1   1 -
g78381.t1            -          PF13927_seed         -            7.6e-11   44.7   0.5   1.9e-10   43.5   0.5   1.6   1   0   0   1   1   1   1 -
g81961.t1            -          PF13927_seed         -            7.8e-11   44.7   0.7     3e-06   30.0   0.0   2.6   2   1   0   2   2   2   1 -
g79747.t1            -          PF13927_seed         -            8.1e-11   44.6   0.0   1.4e-10   43.9   0.0   1.4   1   0   0   1   1   1   1 -
g56771.t1            -          PF13927_seed         -            9.2e-11   44.4   0.1   2.6e-10   43.0   0.1   1.8   1   0   0   1   1   1   1 -
g39205.t1            -          PF13927_seed         -            9.7e-11   44.4   0.1   0.00053   22.8   0.0   2.6   3   0   0   3   3   2   2 -
g80282.t1            -          PF13927_seed         -            9.7e-11   44.4   0.0    0.0014   21.5   0.0   2.2   2   0   0   2   2   2   2 -
g15994.t1            -          PF13927_seed         -              1e-10   44.3   0.1   1.3e-10   44.0   0.1   1.2   1   0   0   1   1   1   1 -
g38358.t1            -          PF13927_seed         -            1.1e-10   44.2   0.0     4e-10   42.4   0.0   1.9   1   1   0   1   1   1   1 -
g84590.t1            -          PF13927_seed         -            1.2e-10   44.1   0.1   3.9e-10   42.4   0.0   2.0   2   0   0   2   2   1   1 -
g21428.t1            -          PF13927_seed         -            1.2e-10   44.0   0.3   1.6e-10   43.7   0.3   1.1   1   0   0   1   1   1   1 -
g21427.t1            -          PF13927_seed         -            1.4e-10   43.8   0.3   1.9e-10   43.5   0.3   1.1   1   0   0   1   1   1   1 -
g44284.t1            -          PF13927_seed         -            1.6e-10   43.7   0.0   2.9e-10   42.9   0.0   1.4   1   0   0   1   1   1   1 -
g60877.t1            -          PF13927_seed         -            1.7e-10   43.6   0.4   4.4e-10   42.3   0.1   1.9   2   0   0   2   2   1   1 -
g71161.t1            -          PF13927_seed         -            1.7e-10   43.6   0.2     3e-05   26.8   0.2   2.9   2   1   0   2   2   2   2 -
g14707.t1            -          PF13927_seed         -            1.8e-10   43.5   0.2   2.3e-10   43.2   0.2   1.2   1   0   0   1   1   1   1 -
g56594.t1            -          PF13927_seed         -            1.8e-10   43.5   2.1   1.5e-08   37.4   0.1   3.0   2   1   0   2   2   2   1 -
g39206.t1            -          PF13927_seed         -            1.9e-10   43.4   0.0   0.00081   22.2   0.0   2.4   2   0   0   2   2   2   2 -
g60876.t1            -          PF13927_seed         -              2e-10   43.4   0.4   4.9e-10   42.1   0.1   1.9   2   0   0   2   2   1   1 -
g42761.t1            -          PF13927_seed         -            2.1e-10   43.3   0.0   3.2e-10   42.7   0.0   1.3   1   0   0   1   1   1   1 -
g13332.t1            -          PF13927_seed         -            2.4e-10   43.1   0.0     3e-10   42.8   0.0   1.2   1   0   0   1   1   1   1 -
g27488.t1            -          PF13927_seed         -            2.4e-10   43.1   0.4   4.7e-10   42.2   0.4   1.5   1   0   0   1   1   1   1 -
g71376.t1            -          PF13927_seed         -            2.5e-10   43.0   0.1   2.8e-08   36.5   0.0   2.5   2   1   0   2   2   2   1 -
g75674.t1            -          PF13927_seed         -              3e-10   42.8   0.0   3.7e-10   42.5   0.0   1.1   1   0   0   1   1   1   1 -
g26856.t1            -          PF13927_seed         -            3.1e-10   42.8   1.0   5.1e-10   42.1   0.0   1.9   2   0   0   2   2   1   1 -
g19438.t1            -          PF13927_seed         -            3.1e-10   42.8   0.0   5.9e-10   41.9   0.0   1.5   1   0   0   1   1   1   1 -
g70209.t1            -          PF13927_seed         -            3.5e-10   42.6   0.0   5.5e-10   42.0   0.0   1.4   1   0   0   1   1   1   1 -
g22600.t1            -          PF13927_seed         -            3.5e-10   42.6   0.3   8.3e-10   41.4   0.0   1.7   2   0   0   2   2   1   1 -
g63183.t1            -          PF13927_seed         -            4.1e-10   42.4   0.2   9.5e-06   28.4   0.0   2.9   2   0   0   2   2   2   1 -
g43629.t1            -          PF13927_seed         -            4.4e-10   42.3   0.0    0.0001   25.1   0.1   2.1   2   0   0   2   2   2   2 -
g71375.t1            -          PF13927_seed         -            4.9e-10   42.1   0.1     4e-08   36.0   0.0   2.5   2   1   0   2   2   2   1 -
g19438.t2            -          PF13927_seed         -            5.1e-10   42.1   0.1   1.1e-09   41.0   0.1   1.5   1   0   0   1   1   1   1 -
g58659.t1            -          PF13927_seed         -            5.2e-10   42.0   0.0   0.00012   24.9   0.1   2.7   2   1   1   3   3   2   2 -
g76202.t1            -          PF13927_seed         -            5.5e-10   42.0   1.3   7.9e-05   25.4   0.1   2.6   2   0   0   2   2   2   2 -
g28615.t1            -          PF13927_seed         -            7.8e-10   41.5   1.3     9e-10   41.3   1.3   1.1   1   0   0   1   1   1   1 -
g30465.t1            -          PF13927_seed         -            7.9e-10   41.5   0.0   2.4e-09   39.9   0.0   1.9   1   0   0   1   1   1   1 -
g9707.t1             -          PF13927_seed         -            8.1e-10   41.4   0.4   9.3e-08   34.8   0.1   3.6   3   0   0   3   3   1   1 -
g29602.t1            -          PF13927_seed         -            9.1e-10   41.3   0.0     2e-09   40.2   0.0   1.6   1   0   0   1   1   1   1 -
g39211.t1            -          PF13927_seed         -            9.5e-10   41.2   0.0    0.0015   21.4   0.0   2.4   2   1   0   2   2   2   2 -
g49499.t1            -          PF13927_seed         -            1.1e-09   41.0   2.6   2.7e-09   39.8   2.6   1.7   1   0   0   1   1   1   1 -
g11182.t1            -          PF13927_seed         -            1.2e-09   40.9   0.0   4.2e-09   39.1   0.0   2.0   1   0   0   1   1   1   1 -
g62781.t1            -          PF13927_seed         -            1.3e-09   40.8   0.0   5.8e-07   32.3   0.0   2.6   2   1   0   2   2   2   1 -
g77091.t1            -          PF13927_seed         -            1.3e-09   40.8   0.0   1.7e-09   40.4   0.0   1.2   1   0   0   1   1   1   1 -
g18858.t1            -          PF13927_seed         -            1.5e-09   40.6   0.5   1.9e-08   37.0   0.0   2.6   2   0   0   2   2   1   1 -
g28346.t1            -          PF13927_seed         -            1.5e-09   40.6   0.5   8.6e-09   38.1   0.3   2.4   2   0   0   2   2   1   1 -
g68834.t1            -          PF13927_seed         -              2e-09   40.2   1.6   6.4e-09   38.5   0.3   2.5   3   0   0   3   3   1   1 -
g33461.t1            -          PF13927_seed         -            2.3e-09   40.0   0.3   7.3e-09   38.4   0.1   1.9   2   0   0   2   2   1   1 -
g46875.t1            -          PF13927_seed         -            2.6e-09   39.8   0.0   4.3e-09   39.1   0.0   1.4   1   0   0   1   1   1   1 -
g49501.t1            -          PF13927_seed         -            2.9e-09   39.7   4.1     3e-09   39.6   2.2   2.1   2   0   0   2   2   1   1 -
g56294.t1            -          PF13927_seed         -              3e-09   39.6   0.2   3.1e-08   36.4   0.2   2.7   2   0   0   2   2   1   1 -
g37687.t1            -          PF13927_seed         -              3e-09   39.6   1.5   6.5e-09   38.5   1.5   1.6   1   0   0   1   1   1   1 -
g37689.t1            -          PF13927_seed         -              3e-09   39.6   1.5   6.5e-09   38.5   1.5   1.6   1   0   0   1   1   1   1 -
g9707.t2             -          PF13927_seed         -            3.4e-09   39.4   0.0   2.2e-07   33.6   0.1   3.6   2   0   0   2   2   1   1 -
g56296.t1            -          PF13927_seed         -            3.7e-09   39.3   0.3   3.1e-08   36.4   0.2   2.6   2   0   0   2   2   1   1 -
g79320.t1            -          PF13927_seed         -            3.8e-09   39.3   5.0   6.7e-08   35.3   0.2   3.9   3   1   0   3   3   1   1 -
g67998.t1            -          PF13927_seed         -            4.2e-09   39.1   2.6   2.1e-06   30.5   0.1   2.7   3   0   0   3   3   2   1 -
g81583.t1            -          PF13927_seed         -            4.7e-09   39.0   0.0   1.1e-08   37.8   0.0   1.6   2   0   0   2   2   1   1 -
g61032.t1            -          PF13927_seed         -            5.6e-09   38.7   0.5   9.8e-09   37.9   0.5   1.4   1   0   0   1   1   1   1 -
g24492.t1            -          PF13927_seed         -            6.1e-09   38.6   0.0   1.2e-08   37.7   0.0   1.5   1   0   0   1   1   1   1 -
g24493.t1            -          PF13927_seed         -            6.1e-09   38.6   0.0   1.2e-08   37.7   0.0   1.5   1   0   0   1   1   1   1 -
g69913.t1            -          PF13927_seed         -            7.2e-09   38.4   0.6     1e-08   37.9   0.6   1.2   1   0   0   1   1   1   1 -
g28122.t1            -          PF13927_seed         -            7.3e-09   38.4   5.8   1.2e-08   37.6   0.5   3.5   3   0   0   3   3   1   1 -
g56274.t1            -          PF13927_seed         -            7.7e-09   38.3   2.1     5e-08   35.7   0.2   2.7   3   0   0   3   3   1   1 -
g56275.t1            -          PF13927_seed         -            7.7e-09   38.3   2.1     5e-08   35.7   0.2   2.7   3   0   0   3   3   1   1 -
g46458.t1            -          PF13927_seed         -            8.7e-09   38.1   0.6   2.1e-08   36.9   0.3   1.8   2   0   0   2   2   1   1 -
g81936.t1            -          PF13927_seed         -            1.2e-08   37.6   0.2   1.9e-08   37.0   0.2   1.3   1   0   0   1   1   1   1 -
g11217.t1            -          PF13927_seed         -            1.3e-08   37.5   0.1   2.3e-08   36.7   0.1   1.4   1   0   0   1   1   1   1 -
g27446.t1            -          PF13927_seed         -            1.4e-08   37.5   0.0   2.6e-08   36.6   0.0   1.5   1   0   0   1   1   1   1 -
g73798.t1            -          PF13927_seed         -            1.5e-08   37.4   1.8   3.4e-08   36.2   1.8   1.6   1   0   0   1   1   1   1 -
g28917.t1            -          PF13927_seed         -            1.5e-08   37.3   0.0     4e-08   36.0   0.0   1.7   1   0   0   1   1   1   1 -
g40706.t1            -          PF13927_seed         -            1.6e-08   37.3   0.3   3.1e-05   26.7   0.0   2.4   1   1   1   2   2   2   1 -
g27205.t1            -          PF13927_seed         -            2.1e-08   36.9   3.6   6.8e-08   35.3   1.1   2.6   2   1   0   2   2   1   1 -
g42760.t1            -          PF13927_seed         -            2.8e-08   36.5   0.2   4.7e-08   35.8   0.2   1.4   1   0   0   1   1   1   1 -
g14616.t1            -          PF13927_seed         -            3.1e-08   36.4   0.1      0.42   13.5   0.0   4.1   3   2   0   3   3   3   2 -
g11218.t1            -          PF13927_seed         -            3.4e-08   36.2   0.1   6.8e-08   35.3   0.1   1.5   1   0   0   1   1   1   1 -
g20524.t1            -          PF13927_seed         -            3.6e-08   36.2   0.1   3.9e-07   32.8   0.1   2.0   2   0   0   2   2   1   1 -
g7166.t1             -          PF13927_seed         -            3.8e-08   36.1   5.7   4.1e-08   36.0   0.6   3.2   3   0   0   3   3   1   1 -
g7167.t1             -          PF13927_seed         -            3.8e-08   36.1   5.7   4.1e-08   36.0   0.6   3.2   3   0   0   3   3   1   1 -
g30514.t1            -          PF13927_seed         -            3.9e-08   36.0   1.3   6.5e-08   35.3   0.1   1.9   2   0   0   2   2   1   1 -
g17268.t1            -          PF13927_seed         -            4.3e-08   35.9   0.0   8.8e-08   34.9   0.0   1.6   1   0   0   1   1   1   1 -
g41845.t2            -          PF13927_seed         -            4.4e-08   35.8   0.0   1.3e-07   34.3   0.0   1.9   1   0   0   1   1   1   1 -
g41845.t1            -          PF13927_seed         -            4.6e-08   35.8   0.0   1.4e-07   34.3   0.0   1.9   1   0   0   1   1   1   1 -
g7259.t1             -          PF13927_seed         -            4.8e-08   35.8   0.0   1.8e-07   33.9   0.0   2.1   1   0   0   1   1   1   1 -
g13534.t1            -          PF13927_seed         -            5.3e-08   35.6   4.3   6.5e-08   35.3   0.6   2.3   2   1   0   2   2   1   1 -
g61194.t1            -          PF13927_seed         -            5.6e-08   35.5   0.0   9.7e-08   34.8   0.0   1.4   1   0   0   1   1   1   1 -
g81674.t1            -          PF13927_seed         -            6.4e-08   35.3   1.9   1.1e-06   31.4   1.9   2.2   1   1   0   1   1   1   1 -
g81677.t1            -          PF13927_seed         -            6.4e-08   35.3   1.9   1.1e-06   31.4   1.9   2.2   1   1   0   1   1   1   1 -
g37781.t1            -          PF13927_seed         -            7.1e-08   35.2   0.1   1.8e-07   33.9   0.1   1.7   1   0   0   1   1   1   1 -
g66942.t1            -          PF13927_seed         -            7.4e-08   35.1   0.0   1.8e-07   33.9   0.0   1.7   1   0   0   1   1   1   1 -
g21685.t1            -          PF13927_seed         -            7.7e-08   35.1   0.0     1e-07   34.7   0.0   1.1   1   0   0   1   1   1   1 -
g43732.t1            -          PF13927_seed         -            8.9e-08   34.9   0.0     1e-07   34.7   0.0   1.2   1   0   0   1   1   1   1 -
g62780.t1            -          PF13927_seed         -            9.2e-08   34.8   0.0   1.5e-07   34.1   0.0   1.4   1   1   0   1   1   1   1 -
g13229.t1            -          PF13927_seed         -            9.9e-08   34.7   0.1   1.3e-06   31.2   0.0   2.1   2   0   0   2   2   1   1 -
g52334.t1            -          PF13927_seed         -            9.9e-08   34.7   0.1   1.3e-06   31.2   0.0   2.1   2   0   0   2   2   1   1 -
g37787.t1            -          PF13927_seed         -            1.1e-07   34.6   0.1   2.2e-07   33.6   0.1   1.5   1   0   0   1   1   1   1 -
g30721.t1            -          PF13927_seed         -            1.6e-07   34.1   0.1   3.4e-07   33.0   0.1   1.5   1   1   0   1   1   1   1 -
g47570.t1            -          PF13927_seed         -            1.6e-07   34.1   0.2   1.3e-06   31.1   0.0   2.4   2   1   1   3   3   2   1 -
g34284.t1            -          PF13927_seed         -            1.6e-07   34.1   0.9     6e-05   25.8   0.0   2.5   2   0   0   2   2   2   1 -
g34285.t1            -          PF13927_seed         -            1.6e-07   34.1   0.9     6e-05   25.8   0.0   2.5   2   0   0   2   2   2   1 -
g2910.t1             -          PF13927_seed         -            1.7e-07   34.0   0.8   3.1e-07   33.1   0.8   1.5   1   0   0   1   1   1   1 -
g34454.t1            -          PF13927_seed         -            4.2e-07   32.7   0.1   2.1e-06   30.5   0.1   1.9   1   1   0   1   1   1   1 -
g83921.t1            -          PF13927_seed         -            5.7e-07   32.3   3.5   5.7e-07   32.3   0.2   2.4   2   0   0   2   2   1   1 -
g50030.t1            -          PF13927_seed         -            5.8e-07   32.3   5.7   5.7e-06   29.1   1.6   2.5   2   1   0   2   2   2   1 -
g55646.t1            -          PF13927_seed         -            5.9e-07   32.2   2.7    0.0038   20.0   2.6   2.9   2   1   0   2   2   2   1 -
g59907.t2            -          PF13927_seed         -            6.6e-07   32.1   0.2   2.7e-06   30.1   0.2   2.0   1   0   0   1   1   1   1 -
g59912.t2            -          PF13927_seed         -            6.6e-07   32.1   0.2   2.7e-06   30.1   0.2   2.0   1   0   0   1   1   1   1 -
g37784.t1            -          PF13927_seed         -              7e-07   32.0   0.1   1.3e-06   31.2   0.1   1.4   1   0   0   1   1   1   1 -
g3088.t1             -          PF13927_seed         -            7.1e-07   32.0   0.0    0.0011   21.8   0.0   2.4   2   0   0   2   2   2   1 -
g59912.t1            -          PF13927_seed         -            7.8e-07   31.9   0.2   3.1e-06   29.9   0.2   2.0   1   0   0   1   1   1   1 -
g59907.t1            -          PF13927_seed         -            7.9e-07   31.8   0.2   3.2e-06   29.9   0.2   2.0   1   0   0   1   1   1   1 -
g83081.t1            -          PF13927_seed         -            9.8e-07   31.5   0.0   0.00023   23.9   0.0   3.1   3   0   0   3   3   1   1 -
g10839.t1            -          PF13927_seed         -            1.1e-06   31.4   0.1     4e-05   26.4   0.1   2.2   2   0   0   2   2   2   1 -
g10837.t1            -          PF13927_seed         -            1.2e-06   31.3   0.1   4.3e-05   26.3   0.1   2.2   2   0   0   2   2   2   1 -
g80160.t1            -          PF13927_seed         -            1.3e-06   31.2   0.0   3.3e-06   29.9   0.0   1.8   1   0   0   1   1   1   1 -
g58704.t1            -          PF13927_seed         -            1.3e-06   31.1   0.1   5.2e-06   29.2   0.0   2.1   2   0   0   2   2   1   1 -
g41156.t1            -          PF13927_seed         -            1.4e-06   31.0   1.2   1.8e-06   30.7   0.1   1.7   2   0   0   2   2   1   1 -
g11137.t1            -          PF13927_seed         -            1.5e-06   31.0   0.1   3.1e-06   29.9   0.0   1.6   2   0   0   2   2   1   1 -
g39078.t1            -          PF13927_seed         -            1.5e-06   31.0   0.0   4.2e-06   29.5   0.0   1.7   2   0   0   2   2   1   1 -
g56227.t1            -          PF13927_seed         -              2e-06   30.6   0.1   3.9e-06   29.6   0.1   1.5   1   0   0   1   1   1   1 -
g78101.t1            -          PF13927_seed         -              2e-06   30.6   1.2     0.001   21.9   1.4   3.2   2   1   0   2   2   1   1 -
g33842.t1            -          PF13927_seed         -            2.2e-06   30.4   1.5     5e-06   29.3   1.5   1.7   1   1   0   1   1   1   1 -
g31277.t1            -          PF13927_seed         -            2.3e-06   30.4   0.0   4.4e-06   29.5   0.0   1.5   1   0   0   1   1   1   1 -
g55857.t1            -          PF13927_seed         -            2.3e-06   30.4   0.0   5.7e-06   29.1   0.0   1.7   1   0   0   1   1   1   1 -
g31278.t1            -          PF13927_seed         -            2.4e-06   30.3   0.0   5.1e-06   29.2   0.0   1.6   1   0   0   1   1   1   1 -
g57279.t1            -          PF13927_seed         -            3.4e-06   29.8   0.0   4.9e-06   29.3   0.0   1.2   1   0   0   1   1   1   1 -
g14006.t1            -          PF13927_seed         -            3.5e-06   29.8   0.4   8.9e-06   28.5   0.4   1.7   1   0   0   1   1   1   1 -
g19285.t1            -          PF13927_seed         -            3.6e-06   29.7   0.1   7.7e-06   28.7   0.1   1.6   1   0   0   1   1   1   1 -
g14791.t1            -          PF13927_seed         -            4.1e-06   29.5   0.0   1.6e-05   27.6   0.0   2.0   1   1   0   1   1   1   1 -
g38354.t1            -          PF13927_seed         -            4.3e-06   29.5   0.0   3.3e-05   26.6   0.0   2.4   2   1   0   2   2   1   1 -
g66722.t1            -          PF13927_seed         -            4.4e-06   29.5   0.3   0.00021   24.1   0.0   3.0   3   0   0   3   3   1   1 -
g18521.t1            -          PF13927_seed         -            4.8e-06   29.3   0.0   1.9e-05   27.4   0.0   2.0   1   1   0   1   1   1   1 -
g50031.t1            -          PF13927_seed         -            5.4e-06   29.2   1.7   8.6e-06   28.5   1.7   1.3   1   0   0   1   1   1   1 -
g34797.t1            -          PF13927_seed         -            5.6e-06   29.1   0.6   1.1e-05   28.2   0.2   1.6   2   0   0   2   2   1   1 -
g14005.t1            -          PF13927_seed         -            5.7e-06   29.1   2.5   4.6e-05   26.2   2.5   2.0   1   1   0   1   1   1   1 -
g57279.t2            -          PF13927_seed         -            5.7e-06   29.1   0.0   9.1e-06   28.4   0.0   1.3   1   0   0   1   1   1   1 -
g73158.t1            -          PF13927_seed         -            7.2e-06   28.8   1.2   1.8e-05   27.5   0.6   2.0   2   0   0   2   2   1   1 -
g16417.t1            -          PF13927_seed         -            8.4e-06   28.5   0.0     2e-05   27.3   0.0   1.6   1   0   0   1   1   1   1 -
g25144.t1            -          PF13927_seed         -              9e-06   28.5   3.6   1.3e-05   27.9   2.1   2.1   2   1   0   2   2   1   1 -
g83093.t2            -          PF13927_seed         -            1.1e-05   28.1   2.1   1.1e-05   28.1   2.1   2.5   2   0   0   2   2   1   1 -
g83093.t1            -          PF13927_seed         -            1.3e-05   27.9   2.1   1.3e-05   27.9   2.1   2.9   3   0   0   3   3   1   1 -
g8134.t1             -          PF13927_seed         -            1.4e-05   27.9   0.4        12    8.9   0.0   3.6   3   0   0   3   3   3   0 -
g66309.t1            -          PF13927_seed         -            1.4e-05   27.8   0.0   1.4e-05   27.8   0.0   2.5   3   0   0   3   3   1   1 -
g80699.t1            -          PF13927_seed         -            1.5e-05   27.7   1.6   2.2e-05   27.2   0.0   2.1   2   0   0   2   2   1   1 -
g38499.t1            -          PF13927_seed         -            1.6e-05   27.7   0.2      0.12   15.2   0.0   2.4   2   0   0   2   2   2   1 -
g18687.t1            -          PF13927_seed         -            1.6e-05   27.7   0.0   5.8e-05   25.9   0.0   2.0   1   0   0   1   1   1   1 -
g72883.t1            -          PF13927_seed         -            1.6e-05   27.7   0.0   2.8e-05   26.9   0.0   1.4   1   0   0   1   1   1   1 -
g76185.t1            -          PF13927_seed         -            2.1e-05   27.2   0.0     3e-05   26.8   0.0   1.2   1   0   0   1   1   1   1 -
g84117.t2            -          PF13927_seed         -            3.4e-05   26.6   0.0   0.00011   24.9   0.0   1.9   1   0   0   1   1   1   1 -
g64366.t1            -          PF13927_seed         -            3.7e-05   26.5   0.1   0.00027   23.7   0.1   2.0   1   1   0   1   1   1   1 -
g57612.t1            -          PF13927_seed         -            3.8e-05   26.5   2.5      0.38   13.6   0.0   4.4   4   1   0   4   4   2   1 -
g14527.t1            -          PF13927_seed         -            4.4e-05   26.3   0.8   0.00081   22.2   0.2   2.4   2   0   0   2   2   1   1 -
g28261.t1            -          PF13927_seed         -            4.4e-05   26.2   1.4   0.00013   24.7   1.4   1.8   1   1   0   1   1   1   1 -
g16147.t1            -          PF13927_seed         -            5.7e-05   25.9   5.7    0.0095   18.8   0.3   3.3   3   0   0   3   3   2   1 -
g74724.t1            -          PF13927_seed         -            5.9e-05   25.8   0.1   0.00014   24.7   0.0   1.6   2   0   0   2   2   1   1 -
g43149.t1            -          PF13927_seed         -            6.1e-05   25.8   0.1   0.00029   23.6   0.1   2.3   1   0   0   1   1   1   1 -
g55116.t1            -          PF13927_seed         -            6.7e-05   25.7   0.0   0.00058   22.7   0.0   2.3   1   1   0   1   1   1   1 -
g30530.t1            -          PF13927_seed         -            6.8e-05   25.6   0.0   8.7e-05   25.3   0.0   1.1   1   0   0   1   1   1   1 -
g54767.t1            -          PF13927_seed         -            8.2e-05   25.4   0.1   0.00022   24.0   0.0   1.8   2   0   0   2   2   1   1 -
g41732.t1            -          PF13927_seed         -            9.9e-05   25.1   0.4   0.00059   22.6   0.4   2.1   1   1   0   1   1   1   1 -
g30720.t1            -          PF13927_seed         -             0.0001   25.1   0.1   0.00014   24.6   0.1   1.3   1   0   0   1   1   1   1 -
g67152.t1            -          PF13927_seed         -             0.0001   25.0   0.2   0.00022   24.0   0.2   1.6   1   0   0   1   1   1   1 -
g30223.t1            -          PF13927_seed         -            0.00011   25.0   0.3    0.0011   21.7   0.0   2.3   2   0   0   2   2   1   1 -
g2930.t1             -          PF13927_seed         -            0.00012   24.9   0.3    0.0012   21.6   0.0   2.2   2   0   0   2   2   1   1 -
g83499.t1            -          PF13927_seed         -            0.00013   24.7   0.4   0.00088   22.1   0.4   2.3   1   1   0   1   1   1   1 -
